run_id,source,profile_family,profile_variant,duration_s,sample_time_s,initial_hold_s,cooldown_s,seed,ambient_ref_start,t1_start,t2_start,t1_end,t2_end,q1_mean,q1_max,q2_mean,q2_max,n_segments_q1,n_segments_q2,coordination_mode,contains_short_segment,profile_signature,run_ok,comment
run_0117,model,q2_dominant,q2_dominant_v01,600,1.0,24,60,42,20.949499999999997,20.949499999999997,20.949499999999997,28.6847,29.006999999999998,17.983333333333334,35.0,47.35,95.0,5,5,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 7, ""q1_mean_bin"": 4, ""q1_nseg"": 7, ""q2_max_bin"": 19, ""q2_mean_bin"": 9, ""q2_nseg"": 7, ""short"": 1}",True,
run_0118,model,staggered_steps,staggered_steps_v01,600,1.0,25,60,42,20.788349999999998,20.949499999999997,20.949499999999997,26.106299999999997,36.4199,18.475,70.0,57.275,100.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 14, ""q1_mean_bin"": 4, ""q1_nseg"": 7, ""q2_max_bin"": 20, ""q2_mean_bin"": 11, ""q2_nseg"": 7, ""short"": 1}",True,
run_0119,model,staggered_steps,staggered_steps_v01,600,1.0,20,60,42,20.949499999999997,20.6272,20.949499999999997,30.940799999999996,32.23,18.708333333333332,70.0,35.06666666666667,95.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 14, ""q1_mean_bin"": 4, ""q1_nseg"": 6, ""q2_max_bin"": 19, ""q2_mean_bin"": 7, ""q2_nseg"": 7, ""short"": 1}",True,
run_0120,model,coordinated,coordinated_v01,600,1.0,25,60,42,20.949499999999997,20.949499999999997,20.949499999999997,24.494799999999998,23.205599999999997,22.425,65.0,22.741666666666667,60.0,4,4,opposite_direction,True,"{""coordination_mode"": ""opposite_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 13, ""q1_mean_bin"": 4, ""q1_nseg"": 6, ""q2_max_bin"": 12, ""q2_mean_bin"": 5, ""q2_nseg"": 6, ""short"": 1}",True,
run_0121,model,q2_dominant,q2_dominant_v01,600,1.0,22,60,42,20.949499999999997,20.949499999999997,20.949499999999997,22.8833,25.1394,6.366666666666666,35.0,41.78333333333333,100.0,4,4,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 7, ""q1_mean_bin"": 1, ""q1_nseg"": 6, ""q2_max_bin"": 20, ""q2_mean_bin"": 8, ""q2_nseg"": 6, ""short"": 1}",True,
run_0122,model,q1_dominant,q1_dominant_v01,600,1.0,20,60,42,20.788349999999998,20.6272,20.949499999999997,48.02269999999999,28.0401,52.36666666666667,90.0,12.258333333333333,30.0,5,5,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 18, ""q1_mean_bin"": 10, ""q1_nseg"": 7, ""q2_max_bin"": 6, ""q2_mean_bin"": 2, ""q2_nseg"": 7, ""short"": 1}",True,
run_0123,model,q2_dominant,q2_dominant_v01,600,1.0,29,60,42,20.949499999999997,20.949499999999997,20.949499999999997,23.205599999999997,22.561,14.0,45.0,16.408333333333335,80.0,4,4,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 9, ""q1_mean_bin"": 3, ""q1_nseg"": 6, ""q2_max_bin"": 16, ""q2_mean_bin"": 3, ""q2_nseg"": 6, ""short"": 1}",True,
run_0124,model,q1_dominant,q1_dominant_v01,600,1.0,29,60,42,20.949499999999997,20.6272,20.949499999999997,24.1725,23.5279,18.483333333333334,50.0,10.825,35.0,4,4,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 10, ""q1_mean_bin"": 4, ""q1_nseg"": 6, ""q2_max_bin"": 7, ""q2_mean_bin"": 2, ""q2_nseg"": 6, ""short"": 1}",True,
run_0125,model,staggered_steps,staggered_steps_v01,600,1.0,30,60,42,20.788349999999998,20.949499999999997,20.949499999999997,27.3955,28.0401,29.658333333333335,85.0,36.90833333333333,85.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 17, ""q1_mean_bin"": 6, ""q1_nseg"": 7, ""q2_max_bin"": 17, ""q2_mean_bin"": 7, ""q2_nseg"": 7, ""short"": 1}",True,
run_0126,model,staggered_steps,staggered_steps_v01,600,1.0,23,60,42,20.949499999999997,20.6272,20.949499999999997,22.238699999999998,22.561,16.608333333333334,85.0,17.266666666666666,85.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 17, ""q1_mean_bin"": 3, ""q1_nseg"": 6, ""q2_max_bin"": 17, ""q2_mean_bin"": 3, ""q2_nseg"": 6, ""short"": 1}",True,
run_0127,model,q1_dominant,q1_dominant_v01,600,1.0,28,60,42,20.949499999999997,20.6272,20.949499999999997,31.585399999999996,23.850199999999997,39.50833333333333,75.0,7.725,25.0,4,4,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 15, ""q1_mean_bin"": 8, ""q1_nseg"": 5, ""q2_max_bin"": 5, ""q2_mean_bin"": 2, ""q2_nseg"": 6, ""short"": 1}",True,
run_0128,model,staggered_steps,staggered_steps_v01,600,1.0,28,60,42,20.949499999999997,20.949499999999997,20.949499999999997,23.5279,23.205599999999997,22.258333333333333,85.0,22.158333333333335,100.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 17, ""q1_mean_bin"": 4, ""q1_nseg"": 5, ""q2_max_bin"": 20, ""q2_mean_bin"": 4, ""q2_nseg"": 6, ""short"": 1}",True,
run_0129,model,staggered_steps,staggered_steps_v01,600,1.0,28,60,42,20.949499999999997,20.949499999999997,20.949499999999997,35.452999999999996,29.6516,37.1,80.0,37.09166666666667,90.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 16, ""q1_mean_bin"": 7, ""q1_nseg"": 7, ""q2_max_bin"": 18, ""q2_mean_bin"": 7, ""q2_nseg"": 7, ""short"": 1}",True,
run_0130,model,staggered_steps,staggered_steps_v01,600,1.0,25,60,42,20.788349999999998,20.949499999999997,20.949499999999997,27.073199999999996,25.461699999999997,19.408333333333335,95.0,35.375,90.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 19, ""q1_mean_bin"": 4, ""q1_nseg"": 7, ""q2_max_bin"": 18, ""q2_mean_bin"": 7, ""q2_nseg"": 7, ""short"": 1}",True,
run_0131,model,q2_dominant,q2_dominant_v01,600,1.0,27,60,42,20.949499999999997,20.949499999999997,20.949499999999997,27.3955,27.3955,16.15,45.0,44.34166666666667,80.0,4,4,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 9, ""q1_mean_bin"": 3, ""q1_nseg"": 6, ""q2_max_bin"": 16, ""q2_mean_bin"": 9, ""q2_nseg"": 6, ""short"": 1}",True,
run_0132,model,q1_dominant,q1_dominant_v01,600,1.0,29,60,42,20.949499999999997,20.949499999999997,20.949499999999997,27.073199999999996,24.817099999999996,32.6,85.0,17.741666666666667,40.0,5,5,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 17, ""q1_mean_bin"": 7, ""q1_nseg"": 7, ""q2_max_bin"": 8, ""q2_mean_bin"": 4, ""q2_nseg"": 7, ""short"": 1}",True,
run_0133,model,staggered_steps,staggered_steps_v01,600,1.0,26,60,42,20.949499999999997,20.949499999999997,20.949499999999997,26.106299999999997,28.362399999999997,27.408333333333335,70.0,26.083333333333332,95.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 14, ""q1_mean_bin"": 5, ""q1_nseg"": 6, ""q2_max_bin"": 19, ""q2_mean_bin"": 5, ""q2_nseg"": 6, ""short"": 1}",True,
run_0134,model,q1_dominant,q1_dominant_v01,600,1.0,30,60,42,20.949499999999997,20.949499999999997,20.949499999999997,25.1394,26.4286,24.758333333333333,95.0,15.975,40.0,4,4,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 19, ""q1_mean_bin"": 5, ""q1_nseg"": 6, ""q2_max_bin"": 8, ""q2_mean_bin"": 3, ""q2_nseg"": 4, ""short"": 1}",True,
run_0135,model,staggered_steps,staggered_steps_v01,600,1.0,26,60,42,20.788349999999998,20.949499999999997,20.949499999999997,35.452999999999996,35.1307,52.11666666666667,95.0,31.058333333333334,85.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 19, ""q1_mean_bin"": 10, ""q1_nseg"": 6, ""q2_max_bin"": 17, ""q2_mean_bin"": 6, ""q2_nseg"": 6, ""short"": 1}",True,
run_0136,model,staggered_steps,staggered_steps_v01,600,1.0,20,60,42,20.949499999999997,20.949499999999997,20.949499999999997,33.1969,28.362399999999997,50.65,90.0,37.95,85.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 18, ""q1_mean_bin"": 10, ""q1_nseg"": 5, ""q2_max_bin"": 17, ""q2_mean_bin"": 8, ""q2_nseg"": 6, ""short"": 1}",True,
run_0137,model,staggered_steps,staggered_steps_v01,600,1.0,27,60,42,20.949499999999997,20.949499999999997,20.949499999999997,27.717799999999997,24.494799999999998,24.533333333333335,55.0,23.583333333333332,95.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 11, ""q1_mean_bin"": 5, ""q1_nseg"": 6, ""q2_max_bin"": 19, ""q2_mean_bin"": 5, ""q2_nseg"": 6, ""short"": 1}",True,
run_0138,model,staggered_steps,staggered_steps_v01,600,1.0,26,60,42,20.949499999999997,20.949499999999997,20.949499999999997,28.362399999999997,24.1725,26.775,75.0,17.8,60.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 15, ""q1_mean_bin"": 5, ""q1_nseg"": 7, ""q2_max_bin"": 12, ""q2_mean_bin"": 4, ""q2_nseg"": 7, ""short"": 1}",True,
run_0139,model,coordinated,coordinated_v01,600,1.0,27,60,42,20.949499999999997,20.949499999999997,20.949499999999997,25.461699999999997,25.461699999999997,23.1,85.0,33.06666666666667,90.0,4,4,opposite_direction,True,"{""coordination_mode"": ""opposite_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 17, ""q1_mean_bin"": 5, ""q1_nseg"": 6, ""q2_max_bin"": 18, ""q2_mean_bin"": 7, ""q2_nseg"": 6, ""short"": 1}",True,
run_0140,model,staggered_steps,staggered_steps_v01,600,1.0,26,60,42,20.949499999999997,20.6272,20.949499999999997,24.1725,25.784,16.3,90.0,31.466666666666665,95.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 18, ""q1_mean_bin"": 3, ""q1_nseg"": 6, ""q2_max_bin"": 19, ""q2_mean_bin"": 6, ""q2_nseg"": 5, ""short"": 1}",True,
run_0141,model,q2_dominant,q2_dominant_v01,600,1.0,24,60,42,20.949499999999997,20.949499999999997,20.949499999999997,31.263099999999998,31.263099999999998,19.45,40.0,53.78333333333333,90.0,5,5,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 8, ""q1_mean_bin"": 4, ""q1_nseg"": 7, ""q2_max_bin"": 18, ""q2_mean_bin"": 11, ""q2_nseg"": 7, ""short"": 1}",True,
run_0142,model,coordinated,coordinated_v01,600,1.0,30,60,42,20.949499999999997,20.949499999999997,20.6272,29.006999999999998,26.4286,32.34166666666667,65.0,29.991666666666667,70.0,5,5,opposite_direction,True,"{""coordination_mode"": ""opposite_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 13, ""q1_mean_bin"": 6, ""q1_nseg"": 6, ""q2_max_bin"": 14, ""q2_mean_bin"": 6, ""q2_nseg"": 6, ""short"": 1}",True,
run_0143,model,q2_dominant,q2_dominant_v01,600,1.0,24,60,42,20.788349999999998,20.949499999999997,20.949499999999997,29.006999999999998,26.106299999999997,22.691666666666666,45.0,43.666666666666664,90.0,4,4,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 9, ""q1_mean_bin"": 5, ""q1_nseg"": 5, ""q2_max_bin"": 18, ""q2_mean_bin"": 9, ""q2_nseg"": 6, ""short"": 1}",True,
run_0144,model,coordinated,coordinated_v01,600,1.0,24,60,42,20.949499999999997,20.949499999999997,20.949499999999997,24.817099999999996,23.205599999999997,26.3,90.0,25.828333333333333,86.0,4,4,same_direction,True,"{""coordination_mode"": ""same_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 18, ""q1_mean_bin"": 5, ""q1_nseg"": 6, ""q2_max_bin"": 17, ""q2_mean_bin"": 5, ""q2_nseg"": 6, ""short"": 1}",True,
run_0145,model,staggered_steps,staggered_steps_v01,600,1.0,25,60,42,20.949499999999997,20.949499999999997,20.949499999999997,26.106299999999997,27.073199999999996,28.966666666666665,85.0,33.891666666666666,75.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 17, ""q1_mean_bin"": 6, ""q1_nseg"": 6, ""q2_max_bin"": 15, ""q2_mean_bin"": 7, ""q2_nseg"": 6, ""short"": 1}",True,
run_0146,model,q1_dominant,q1_dominant_v01,600,1.0,22,60,42,20.949499999999997,20.949499999999997,20.949499999999997,29.006999999999998,24.817099999999996,28.883333333333333,90.0,15.025,35.0,4,4,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 18, ""q1_mean_bin"": 6, ""q1_nseg"": 6, ""q2_max_bin"": 7, ""q2_mean_bin"": 3, ""q2_nseg"": 6, ""short"": 1}",True,
run_0147,model,q1_dominant,q1_dominant_v01,600,1.0,25,60,42,20.788349999999998,20.949499999999997,20.949499999999997,27.073199999999996,24.1725,33.53333333333333,100.0,14.758333333333333,35.0,5,5,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 20, ""q1_mean_bin"": 7, ""q1_nseg"": 7, ""q2_max_bin"": 7, ""q2_mean_bin"": 3, ""q2_nseg"": 6, ""short"": 1}",True,
run_0148,model,q2_dominant,q2_dominant_v01,600,1.0,21,60,42,20.949499999999997,20.949499999999997,20.6272,26.750899999999998,25.1394,14.566666666666666,40.0,29.316666666666666,75.0,5,5,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 8, ""q1_mean_bin"": 3, ""q1_nseg"": 7, ""q2_max_bin"": 15, ""q2_mean_bin"": 6, ""q2_nseg"": 7, ""short"": 1}",True,
run_0149,model,staggered_steps,staggered_steps_v01,600,1.0,25,60,42,20.788349999999998,20.949499999999997,20.949499999999997,29.973899999999997,26.4286,37.81666666666667,90.0,29.916666666666668,90.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 18, ""q1_mean_bin"": 8, ""q1_nseg"": 7, ""q2_max_bin"": 18, ""q2_mean_bin"": 6, ""q2_nseg"": 7, ""short"": 1}",True,
run_0150,model,staggered_steps,staggered_steps_v01,600,1.0,23,60,42,20.949499999999997,20.949499999999997,20.949499999999997,29.6516,29.329299999999996,30.825,75.0,17.783333333333335,65.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 15, ""q1_mean_bin"": 6, ""q1_nseg"": 7, ""q2_max_bin"": 13, ""q2_mean_bin"": 4, ""q2_nseg"": 6, ""short"": 1}",True,
run_0151,model,staggered_steps,staggered_steps_v01,600,1.0,23,60,42,20.949499999999997,20.949499999999997,20.949499999999997,33.1969,29.6516,37.0,100.0,35.86666666666667,70.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 20, ""q1_mean_bin"": 7, ""q1_nseg"": 6, ""q2_max_bin"": 14, ""q2_mean_bin"": 7, ""q2_nseg"": 6, ""short"": 1}",True,
run_0152,model,coordinated,coordinated_v01,600,1.0,28,60,42,20.949499999999997,20.949499999999997,20.949499999999997,22.8833,23.5279,14.708333333333334,90.0,28.291666666666668,85.0,4,4,opposite_direction,True,"{""coordination_mode"": ""opposite_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 18, ""q1_mean_bin"": 3, ""q1_nseg"": 5, ""q2_max_bin"": 17, ""q2_mean_bin"": 6, ""q2_nseg"": 5, ""short"": 1}",True,
run_0153,model,q1_dominant,q1_dominant_v01,600,1.0,25,60,42,20.788349999999998,20.6272,20.949499999999997,27.717799999999997,23.5279,41.766666666666666,100.0,9.625,35.0,4,4,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 20, ""q1_mean_bin"": 8, ""q1_nseg"": 6, ""q2_max_bin"": 7, ""q2_mean_bin"": 2, ""q2_nseg"": 5, ""short"": 1}",True,
run_0154,model,q1_dominant,q1_dominant_v01,600,1.0,24,60,42,20.949499999999997,20.949499999999997,20.949499999999997,29.006999999999998,22.8833,39.31666666666667,85.0,5.391666666666667,25.0,4,4,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 17, ""q1_mean_bin"": 8, ""q1_nseg"": 5, ""q2_max_bin"": 5, ""q2_mean_bin"": 1, ""q2_nseg"": 6, ""short"": 1}",True,
run_0155,model,q2_dominant,q2_dominant_v01,600,1.0,27,60,42,20.949499999999997,20.949499999999997,20.6272,22.8833,25.1394,7.858333333333333,25.0,39.225,80.0,4,4,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 5, ""q1_mean_bin"": 2, ""q1_nseg"": 6, ""q2_max_bin"": 16, ""q2_mean_bin"": 8, ""q2_nseg"": 6, ""short"": 1}",True,
run_0156,model,staggered_steps,staggered_steps_v01,600,1.0,24,60,42,20.949499999999997,20.949499999999997,20.949499999999997,30.2962,26.4286,23.133333333333333,55.0,14.975,55.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 11, ""q1_mean_bin"": 5, ""q1_nseg"": 7, ""q2_max_bin"": 11, ""q2_mean_bin"": 3, ""q2_nseg"": 6, ""short"": 1}",True,
run_0157,model,q1_dominant,q1_dominant_v01,600,1.0,23,60,42,20.949499999999997,20.949499999999997,20.949499999999997,26.4286,22.8833,34.733333333333334,100.0,14.3,45.0,4,4,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 20, ""q1_mean_bin"": 7, ""q1_nseg"": 5, ""q2_max_bin"": 9, ""q2_mean_bin"": 3, ""q2_nseg"": 6, ""short"": 1}",True,
run_0158,model,coordinated,coordinated_v01,600,1.0,24,60,42,20.949499999999997,20.949499999999997,20.949499999999997,25.1394,23.5279,27.2,70.0,20.966666666666665,75.0,4,4,opposite_direction,True,"{""coordination_mode"": ""opposite_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 14, ""q1_mean_bin"": 5, ""q1_nseg"": 6, ""q2_max_bin"": 15, ""q2_mean_bin"": 4, ""q2_nseg"": 6, ""short"": 1}",True,
run_0159,model,staggered_steps,staggered_steps_v01,600,1.0,22,60,42,20.949499999999997,20.6272,20.949499999999997,30.618499999999997,29.006999999999998,35.291666666666664,70.0,29.0,90.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 14, ""q1_mean_bin"": 7, ""q1_nseg"": 7, ""q2_max_bin"": 18, ""q2_mean_bin"": 6, ""q2_nseg"": 7, ""short"": 1}",True,
run_0160,model,staggered_steps,staggered_steps_v01,600,1.0,25,60,42,20.949499999999997,20.6272,20.949499999999997,36.0976,31.585399999999996,41.06666666666667,95.0,40.50833333333333,90.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 19, ""q1_mean_bin"": 8, ""q1_nseg"": 7, ""q2_max_bin"": 18, ""q2_mean_bin"": 8, ""q2_nseg"": 7, ""short"": 1}",True,
run_0161,model,staggered_steps,staggered_steps_v01,600,1.0,27,60,42,20.949499999999997,20.949499999999997,20.949499999999997,23.5279,23.205599999999997,18.191666666666666,60.0,19.258333333333333,55.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 12, ""q1_mean_bin"": 4, ""q1_nseg"": 6, ""q2_max_bin"": 11, ""q2_mean_bin"": 4, ""q2_nseg"": 6, ""short"": 1}",True,
run_0162,model,staggered_steps,staggered_steps_v01,600,1.0,27,60,42,20.949499999999997,20.6272,20.949499999999997,26.750899999999998,24.494799999999998,24.416666666666668,60.0,11.375,55.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 12, ""q1_mean_bin"": 5, ""q1_nseg"": 6, ""q2_max_bin"": 11, ""q2_mean_bin"": 2, ""q2_nseg"": 6, ""short"": 1}",True,
run_0163,model,staggered_steps,staggered_steps_v01,600,1.0,22,60,42,20.788349999999998,20.949499999999997,20.949499999999997,38.9983,30.940799999999996,35.74166666666667,100.0,30.858333333333334,75.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 20, ""q1_mean_bin"": 7, ""q1_nseg"": 7, ""q2_max_bin"": 15, ""q2_mean_bin"": 6, ""q2_nseg"": 7, ""short"": 1}",True,
run_0164,model,staggered_steps,staggered_steps_v01,600,1.0,21,60,42,20.6272,20.949499999999997,20.949499999999997,34.8084,29.329299999999996,28.4,75.0,26.425,55.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 15, ""q1_mean_bin"": 6, ""q1_nseg"": 7, ""q2_max_bin"": 11, ""q2_mean_bin"": 5, ""q2_nseg"": 7, ""short"": 1}",True,
run_0165,model,coordinated,coordinated_v01,600,1.0,20,60,42,20.788349999999998,20.6272,20.949499999999997,32.23,25.1394,44.166666666666664,95.0,19.0,55.0,5,5,opposite_direction,True,"{""coordination_mode"": ""opposite_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 19, ""q1_mean_bin"": 9, ""q1_nseg"": 7, ""q2_max_bin"": 11, ""q2_mean_bin"": 4, ""q2_nseg"": 7, ""short"": 1}",True,
run_0166,model,coordinated,coordinated_v01,600,1.0,21,60,42,20.949499999999997,20.949499999999997,20.949499999999997,28.362399999999997,25.461699999999997,24.732441471571907,65.0,23.707357859531772,57.0,4,4,same_direction,True,"{""coordination_mode"": ""same_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 13, ""q1_mean_bin"": 5, ""q1_nseg"": 6, ""q2_max_bin"": 11, ""q2_mean_bin"": 5, ""q2_nseg"": 6, ""short"": 1}",True,
run_0167,model,coordinated,coordinated_v01,600,1.0,22,60,42,20.949499999999997,20.949499999999997,20.949499999999997,31.585399999999996,27.3955,47.266666666666666,90.0,45.82,92.0,4,4,same_direction,True,"{""coordination_mode"": ""same_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 18, ""q1_mean_bin"": 9, ""q1_nseg"": 5, ""q2_max_bin"": 18, ""q2_mean_bin"": 9, ""q2_nseg"": 6, ""short"": 1}",True,
run_0168,model,staggered_steps,staggered_steps_v01,600,1.0,22,60,42,20.788349999999998,20.949499999999997,20.949499999999997,27.3955,24.494799999999998,37.775,90.0,29.175,95.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 18, ""q1_mean_bin"": 8, ""q1_nseg"": 6, ""q2_max_bin"": 19, ""q2_mean_bin"": 6, ""q2_nseg"": 6, ""short"": 1}",True,
run_0169,model,staggered_steps,staggered_steps_v01,600,1.0,20,60,42,20.949499999999997,20.949499999999997,20.949499999999997,32.23,30.940799999999996,36.90833333333333,95.0,39.19166666666667,70.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 19, ""q1_mean_bin"": 7, ""q1_nseg"": 7, ""q2_max_bin"": 14, ""q2_mean_bin"": 8, ""q2_nseg"": 7, ""short"": 1}",True,
run_0170,model,staggered_steps,staggered_steps_v01,600,1.0,28,60,42,20.788349999999998,20.949499999999997,20.949499999999997,38.353699999999996,31.585399999999996,35.55,95.0,32.375,90.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 19, ""q1_mean_bin"": 7, ""q1_nseg"": 7, ""q2_max_bin"": 18, ""q2_mean_bin"": 6, ""q2_nseg"": 7, ""short"": 1}",True,
run_0171,model,coordinated,coordinated_v01,600,1.0,28,60,42,20.788349999999998,20.949499999999997,20.949499999999997,23.850199999999997,24.1725,12.858333333333333,65.0,35.641666666666666,90.0,5,5,opposite_direction,True,"{""coordination_mode"": ""opposite_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 13, ""q1_mean_bin"": 3, ""q1_nseg"": 7, ""q2_max_bin"": 18, ""q2_mean_bin"": 7, ""q2_nseg"": 7, ""short"": 1}",True,
run_0172,model,staggered_steps,staggered_steps_v01,600,1.0,29,60,42,20.788349999999998,20.949499999999997,20.949499999999997,25.1394,23.850199999999997,25.558333333333334,70.0,8.983333333333333,60.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 14, ""q1_mean_bin"": 5, ""q1_nseg"": 6, ""q2_max_bin"": 12, ""q2_mean_bin"": 2, ""q2_nseg"": 6, ""short"": 1}",True,
run_0173,model,coordinated,coordinated_v01,600,1.0,27,60,42,20.949499999999997,20.949499999999997,20.6272,38.675999999999995,31.585399999999996,27.983333333333334,90.0,25.316666666666666,86.0,5,5,same_direction,True,"{""coordination_mode"": ""same_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 18, ""q1_mean_bin"": 6, ""q1_nseg"": 6, ""q2_max_bin"": 17, ""q2_mean_bin"": 5, ""q2_nseg"": 7, ""short"": 1}",True,
run_0174,model,staggered_steps,staggered_steps_v01,600,1.0,22,60,42,20.949499999999997,20.949499999999997,20.949499999999997,27.3955,23.205599999999997,41.31666666666667,95.0,20.591666666666665,95.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 19, ""q1_mean_bin"": 8, ""q1_nseg"": 5, ""q2_max_bin"": 19, ""q2_mean_bin"": 4, ""q2_nseg"": 5, ""short"": 1}",True,
